smiles,label0
COc1cc(O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c12,1.0
O=c1cc(-c2ccccc2O)oc2ccc(O)cc12,1.0
O=c1cc(-c2ccccc2)oc2cccc(O)c12,1.0
O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,1.0
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12,1.0
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1.0
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,1.0
COc1ccccc1-c1cc(=O)c2cc(C)ccc2o1,1.0
O=c1c(O)c(-c2ccccc2)oc2ccccc12,1.0
COc1ccc(-c2cc(=O)c3ccccc3o2)cc1,1.0
COc1ccc2oc(-c3ccccc3)cc(=O)c2c1,1.0
COc1cc(-c2oc3cc(O)cc(OC)c3c(=O)c2O)ccc1O,1.0
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)c(OC)c3o2)cc1,1.0
COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,1.0
COc1cccc(-c2cc(=O)c3ccccc3o2)c1N,1.0
COc1ccc(-c2cc(=O)c3c(O)cc(OC)cc3o2)cc1,1.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,1.0
COc1cc(OC)c2c(=O)cc(-c3ccc(O)c(O)c3)oc2c1,1.0
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O,1.0
O=c1cc(-c2ccccc2)oc2c(O)c(O)cc(O)c12,1.0
COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,1.0
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1.0
COc1ccc(-c2oc3c(CCC(C)(C)O)c(O)cc(O)c3c(=O)c2O)cc1,1.0
COc1c(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O,1.0
COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1OC,1.0
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,1.0
COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,1.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,1.0
COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,1.0
COc1cccc(-c2oc3ccccc3c(=O)c2O)c1,1.0
O=c1cc(-c2ccccc2)oc2cc(O)ccc12,1.0
COc1c(O)ccc(O)c1-c1cc(=O)c2c(O)cc(O)c(OC)c2o1,1.0
COc1c(OC(C)=O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,1.0
COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,1.0
O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12,1.0
